,recordType,formTypeCd,schedFormTypeCd,reportInfoIdent,receivedDt,infoOnlyFlag,filerIdent,filerTypeCd,filerName,expendInfoId,expendDt,expendAmount,expendDescr,expendCatCd,expendCatDescr,itemizeFlag,travelFlag,politicalExpendCd,reimburseIntendedFlag,srcCorpContribFlag,capitalLivingexpFlag,payeePersentTypeCd,payeeNameOrganization,payeeNameLast,payeeNameSuffixCd,payeeNameFirst,payeeNamePrefixCd,payeeNameShort,payeeStreetAddr1,payeeStreetAddr2,payeeStreetCity,payeeStreetStateCd,payeeStreetCountyCd,payeeStreetCountryCd,payeeStreetPostalCode,payeeStreetRegion,creditCardIssuer,repaymentDt,file_origin
2353,EXPN,CEC,I,100754065,20190712,Y,00039023,CEC,Travis County Republican Party (CEC),103917064,2019-04-30,8.00,Service Charge/fee,ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,401 Congress,,Austin,TX,,USA,78701,,,,expend_08_20250211dl
2354,EXPN,CEC,I,100754065,20190712,Y,00039023,CEC,Travis County Republican Party (CEC),103917092,2019-03-29,34.00,Overdraft Charge,ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,401 Congress,,Austin,TX,,USA,78701,,,,expend_08_20250211dl
2355,EXPN,CEC,I,100754065,20190712,Y,00039023,CEC,Travis County Republican Party (CEC),103917094,2019-03-29,8.00,Monthly Service Fee,ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,401 Congress,,Austin,TX,,USA,78701,,,,expend_08_20250211dl
2356,EXPN,CEC,I,100754065,20190712,Y,00039023,CEC,Travis County Republican Party (CEC),103917096,2019-03-29,5.00,Service Fee,ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,401 Congress,,Austin,TX,,USA,78701,,,,expend_08_20250211dl
2357,EXPN,CEC,I,100754065,20190712,Y,00039023,CEC,Travis County Republican Party (CEC),103917098,2019-03-22,34.00,Overdraft Charge,ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,401 Congress,,Austin,TX,,USA,78701,,,,expend_08_20250211dl
2358,EXPN,CEC,I,100754065,20190712,Y,00039023,CEC,Travis County Republican Party (CEC),103917106,2019-05-28,35.00,Overdraft Charge,ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,401 Congress,,Austin,TX,,USA,78701,,,,expend_08_20250211dl
2359,EXPN,CEC,F1,100754065,20190712,Y,00039023,CEC,Travis County Republican Party (CEC),103917376,2019-06-05,3000.00,Venue Payment for Gala Event,EVENT,,Y,N,,N,N,N,ENTITY,Kimpton Hotel Van Zandt,,,,,,605 Davis St,,Austin,TX,,USA,78701,,,,expend_08_20250211dl
2360,EXPN,CEC,F1,100754065,20190712,Y,00039023,CEC,Travis County Republican Party (CEC),103917431,2019-05-28,325.00,Executive Committee Meeting Space,EVENT,,Y,N,,N,N,N,ENTITY,Central Christian Church,,,,,,1110 Guadalupe St,,Austin,TX,,USA,78701-2116,,,,expend_08_20250211dl
2361,EXPN,CEC,F1,100754065,20190712,Y,00039023,CEC,Travis County Republican Party (CEC),103917434,2019-04-29,325.00,Executive Committee Meeting Space,EVENT,,Y,N,,N,N,N,ENTITY,Central Christian Church,,,,,,1110 Guadalupe St,,Austin,TX,,USA,78701-2116,,,,expend_08_20250211dl
2362,EXPN,CEC,F1,100754065,20190712,Y,00039023,CEC,Travis County Republican Party (CEC),103917444,2019-04-23,1000.00,Office Rent,OVERHEAD,,Y,N,,N,N,N,ENTITY,"1303 Properties, LTD",,,,,,807 Brazos St,,Austin,TX,,USA,78701,,,,expend_08_20250211dl
2363,EXPN,CEC,F1,100754065,20190712,Y,00039023,CEC,Travis County Republican Party (CEC),103917447,2019-04-01,1000.00,Office Rent,OVERHEAD,,Y,N,,N,N,N,ENTITY,"1303 Properties, LTD",,,,,,807 Brazos St,,Austin,TX,,USA,78701,,,,expend_08_20250211dl
2364,EXPN,CEC,F1,100754065,20190712,Y,00039023,CEC,Travis County Republican Party (CEC),103917448,2019-04-01,1000.00,Office Rent-missed payment,OVERHEAD,,Y,N,,N,N,N,ENTITY,"1303 Properties, LTD",,,,,,807 Brazos St,,Austin,TX,,USA,78701,,,,expend_08_20250211dl
2365,EXPN,CEC,F1,100754065,20190712,Y,00039023,CEC,Travis County Republican Party (CEC),103917562,2019-05-01,571.96,Car Parking Fees for Office,OVERHEAD,,Y,N,,N,N,N,ENTITY,"1303 Properties, LTD",,,,,,807 Brazos St,,Austin,TX,,USA,78701,,,,expend_08_20250211dl
2366,EXPN,CEC,F1,100754065,20190712,Y,00039023,CEC,Travis County Republican Party (CEC),103917571,2019-04-23,5000.00,Contracted Signing Bonus for Executive Director,SALARIES,,Y,N,,N,N,N,INDIVIDUAL,,Ruddle,,Brian,,,1005 Valdez St,,Austin,TX,,USA,78741,,,,expend_08_20250211dl
2367,EXPN,CEC,F1,100754065,20190712,Y,00039023,CEC,Travis County Republican Party (CEC),103917577,2019-04-01,2000.00,Administrative Services Labor,SALARIES,,Y,N,,N,N,N,ENTITY,"GoodBuzz Solutions, LLC",,,,,,6001 W Parmer Ln,Suite 370-126,Austin,TX,,USA,78727,,,,expend_08_20250211dl
2368,EXPN,CEC,F1,100754065,20190712,Y,00039023,CEC,Travis County Republican Party (CEC),103917590,2019-03-28,6236.00,Contribution for Overhead,DONATIONS,,Y,N,,N,N,N,ENTITY,Republican Party of Texas,,,,,,211 E 7th ST,Suite 915,Austin,TX,,USA,78701,,,,expend_08_20250211dl
2369,EXPN,CEC,F4,100754065,20190712,Y,00039023,CEC,Travis County Republican Party (CEC),103917663,2019-05-29,239.00,Database Management,OTHER,Database Management,Y,N,Y,N,N,N,ENTITY,Nationbuilder,,,,,,520 S. Grand Ave,2nd floor,Los Angeles,CA,,USA,90071,,,,expend_08_20250211dl
2370,EXPN,CEC,F4,100754065,20190712,Y,00039023,CEC,Travis County Republican Party (CEC),103917666,2019-04-29,239.00,Database Management,OTHER,Database Managment,Y,N,Y,N,N,N,ENTITY,Nationbuilder,,,,,,520 S. Grand Ave,2nd floor,Los Angeles,CA,,USA,90071,,,,expend_08_20250211dl
2371,EXPN,CEC,F4,100754065,20190712,Y,00039023,CEC,Travis County Republican Party (CEC),103917668,2019-03-29,239.00,Database Management,OTHER,Database Managment,Y,N,Y,N,N,N,ENTITY,Nationbuilder,,,,,,520 S. Grand Ave,2nd floor,Los Angeles,CA,,USA,90071,,,,expend_08_20250211dl
2372,EXPN,CEC,F4,100754065,20190712,Y,00039023,CEC,Travis County Republican Party (CEC),103917673,2019-04-22,62.00,Party Cell Phone,OVERHEAD,,Y,N,N,N,N,N,ENTITY,Cricket Wireless,,,,,,575 Morosgo Dr NE,,Atlanta,GA,,USA,30324,,,,expend_08_20250211dl
2373,EXPN,CEC,F4,100754065,20190712,Y,00039023,CEC,Travis County Republican Party (CEC),103917677,2019-03-22,62.00,Party Cell Phone,OVERHEAD,,Y,N,N,N,N,N,ENTITY,Cricket Wireless,,,,,,575 Morosgo Dr NE,,Atlanta,GA,,USA,30324,,,,expend_08_20250211dl
2374,EXPN,CEC,F1,100754065,20190712,Y,00039023,CEC,Travis County Republican Party (CEC),103917688,2019-04-08,800.00,Communications Staff Payment,SALARIES,,Y,N,,N,N,N,INDIVIDUAL,,Hogue,,Andy,,,1306 Laurel Glen Blvd,,Austin,TX,,USA,78641,,,,expend_08_20250211dl
2375,EXPN,CORPAC,I,100754209,20190712,N,00039023,CEC,Travis County Republican Party (CEC),103917920,2019-06-28,9.00,Monthly Service Charge on Account,ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,401 Congress,,Austin,TX,,USA,78701,,,,expend_08_20250211dl
2376,EXPN,CORPAC,I,100754209,20190712,N,00039023,CEC,Travis County Republican Party (CEC),103917921,2019-05-31,9.00,Monthly Service Charge on Account,ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,401 Congress,,Austin,TX,,USA,78701,,,,expend_08_20250211dl
2377,EXPN,CORPAC,I,100754209,20190712,N,00039023,CEC,Travis County Republican Party (CEC),103917922,2019-04-30,8.00,Monthly Service Charge on Account,ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,401 Congress,,Austin,TX,,USA,78701,,,,expend_08_20250211dl
2378,EXPN,CORPAC,I,100754209,20190712,N,00039023,CEC,Travis County Republican Party (CEC),103917923,2019-06-28,5.00,Monthly Service Charge,ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,401 Congress,,Austin,TX,,USA,78701,,,,expend_08_20250211dl
2379,EXPN,CORPAC,I,100754209,20190712,N,00039023,CEC,Travis County Republican Party (CEC),103917924,2019-06-28,9.00,Monthly Service Charge,ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,401 Congress,,Austin,TX,,USA,78701,,,,expend_08_20250211dl
2380,EXPN,CORPAC,I,100754209,20190712,N,00039023,CEC,Travis County Republican Party (CEC),103917925,2019-05-31,9.00,Monthly Service Charge,ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,401 Congress,,Austin,TX,,USA,78701,,,,expend_08_20250211dl
2381,EXPN,CORPAC,I,100754209,20190712,N,00039023,CEC,Travis County Republican Party (CEC),103917926,2019-05-29,35.00,Overdraft Charge,ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,401 Congress,,Austin,TX,,USA,78701,,,,expend_08_20250211dl
2382,EXPN,CORPAC,I,100754209,20190712,N,00039023,CEC,Travis County Republican Party (CEC),103917927,2019-04-30,5.00,Service Charge/fee,ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,401 Congress,,Austin,TX,,USA,78701,,,,expend_08_20250211dl
2383,EXPN,CORPAC,I,100754209,20190712,N,00039023,CEC,Travis County Republican Party (CEC),103917928,2019-04-30,8.00,Service Charge/fee,ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,401 Congress,,Austin,TX,,USA,78701,,,,expend_08_20250211dl
2384,EXPN,CORPAC,I,100754209,20190712,N,00039023,CEC,Travis County Republican Party (CEC),103917929,2019-03-29,34.00,Overdraft Charge,ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,401 Congress,,Austin,TX,,USA,78701,,,,expend_08_20250211dl
2385,EXPN,CORPAC,I,100754209,20190712,N,00039023,CEC,Travis County Republican Party (CEC),103917930,2019-03-29,8.00,Monthly Service Fee,ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,401 Congress,,Austin,TX,,USA,78701,,,,expend_08_20250211dl
2386,EXPN,CORPAC,I,100754209,20190712,N,00039023,CEC,Travis County Republican Party (CEC),103917931,2019-03-29,5.00,Service Fee,ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,401 Congress,,Austin,TX,,USA,78701,,,,expend_08_20250211dl
2387,EXPN,CORPAC,I,100754209,20190712,N,00039023,CEC,Travis County Republican Party (CEC),103917932,2019-03-22,34.00,Overdraft Charge,ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,401 Congress,,Austin,TX,,USA,78701,,,,expend_08_20250211dl
2388,EXPN,CORPAC,I,100754209,20190712,N,00039023,CEC,Travis County Republican Party (CEC),103917933,2019-05-28,35.00,Overdraft Charge,ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,401 Congress,,Austin,TX,,USA,78701,,,,expend_08_20250211dl
2389,EXPN,CORPAC,F1,100754209,20190712,N,00039023,CEC,Travis County Republican Party (CEC),103917934,2019-06-05,3000.00,Venue Payment for Gala Event,EVENT,,Y,N,,N,N,N,ENTITY,Kimpton Hotel Van Zandt,,,,,,605 Davis St,,Austin,TX,,USA,78701,,,,expend_08_20250211dl
2390,EXPN,CORPAC,F1,100754209,20190712,N,00039023,CEC,Travis County Republican Party (CEC),103917935,2019-05-28,325.00,Executive Committee Meeting Space,EVENT,,Y,N,,N,N,N,ENTITY,Central Christian Church,,,,,,1110 Guadalupe St,,Austin,TX,,USA,78701-2116,,,,expend_08_20250211dl
2391,EXPN,CORPAC,F1,100754209,20190712,N,00039023,CEC,Travis County Republican Party (CEC),103917936,2019-04-29,325.00,Executive Committee Meeting Space,EVENT,,Y,N,,N,N,N,ENTITY,Central Christian Church,,,,,,1110 Guadalupe St,,Austin,TX,,USA,78701-2116,,,,expend_08_20250211dl
2392,EXPN,CORPAC,F1,100754209,20190712,N,00039023,CEC,Travis County Republican Party (CEC),103917937,2019-04-23,1000.00,Office Rent,OVERHEAD,,Y,N,,N,N,N,ENTITY,"1303 Properties, LTD",,,,,,807 Brazos St,,Austin,TX,,USA,78701,,,,expend_08_20250211dl
2393,EXPN,CORPAC,F1,100754209,20190712,N,00039023,CEC,Travis County Republican Party (CEC),103917938,2019-04-01,1000.00,Office Rent,OVERHEAD,,Y,N,,N,N,N,ENTITY,"1303 Properties, LTD",,,,,,807 Brazos St,,Austin,TX,,USA,78701,,,,expend_08_20250211dl
2394,EXPN,CORPAC,F1,100754209,20190712,N,00039023,CEC,Travis County Republican Party (CEC),103917939,2019-04-01,1000.00,Office Rent-missed payment,OVERHEAD,,Y,N,,N,N,N,ENTITY,"1303 Properties, LTD",,,,,,807 Brazos St,,Austin,TX,,USA,78701,,,,expend_08_20250211dl
2395,EXPN,CORPAC,F1,100754209,20190712,N,00039023,CEC,Travis County Republican Party (CEC),103917940,2019-05-01,571.96,Car Parking Fees for Office,OVERHEAD,,Y,N,,N,N,N,ENTITY,"1303 Properties, LTD",,,,,,807 Brazos St,,Austin,TX,,USA,78701,,,,expend_08_20250211dl
2396,EXPN,CORPAC,F1,100754209,20190712,N,00039023,CEC,Travis County Republican Party (CEC),103917941,2019-04-23,5000.00,Contracted Signing Bonus for Executive Director,SALARIES,,Y,N,,N,N,N,INDIVIDUAL,,Ruddle,,Brian,,,1005 Valdez St,,Austin,TX,,USA,78741,,,,expend_08_20250211dl
2397,EXPN,CORPAC,F1,100754209,20190712,N,00039023,CEC,Travis County Republican Party (CEC),103917942,2019-04-01,2000.00,Administrative Services Labor,SALARIES,,Y,N,,N,N,N,ENTITY,"GoodBuzz Solutions, LLC",,,,,,6001 W Parmer Ln,Suite 370-126,Austin,TX,,USA,78727,,,,expend_08_20250211dl
2398,EXPN,CORPAC,F1,100754209,20190712,N,00039023,CEC,Travis County Republican Party (CEC),103917943,2019-03-28,6236.00,Contribution for Overhead,DONATIONS,,Y,N,,N,N,N,ENTITY,Republican Party of Texas,,,,,,211 E 7th ST,Suite 915,Austin,TX,,USA,78701,,,,expend_08_20250211dl
2399,EXPN,CORPAC,F4,100754209,20190712,N,00039023,CEC,Travis County Republican Party (CEC),103917944,2019-05-29,239.00,Database Management,OTHER,Database Management,Y,N,Y,N,N,N,ENTITY,Nationbuilder,,,,,,520 S. Grand Ave,2nd floor,Los Angeles,CA,,USA,90071,,,,expend_08_20250211dl
2400,EXPN,CORPAC,F4,100754209,20190712,N,00039023,CEC,Travis County Republican Party (CEC),103917945,2019-04-29,239.00,Database Management,OTHER,Database Managment,Y,N,Y,N,N,N,ENTITY,Nationbuilder,,,,,,520 S. Grand Ave,2nd floor,Los Angeles,CA,,USA,90071,,,,expend_08_20250211dl
2401,EXPN,CORPAC,F4,100754209,20190712,N,00039023,CEC,Travis County Republican Party (CEC),103917946,2019-03-29,239.00,Database Management,OTHER,Database Managment,Y,N,Y,N,N,N,ENTITY,Nationbuilder,,,,,,520 S. Grand Ave,2nd floor,Los Angeles,CA,,USA,90071,,,,expend_08_20250211dl
2402,EXPN,CORPAC,F4,100754209,20190712,N,00039023,CEC,Travis County Republican Party (CEC),103917947,2019-04-22,62.00,Party Cell Phone,OVERHEAD,,Y,N,N,N,N,N,ENTITY,Cricket Wireless,,,,,,575 Morosgo Dr NE,,Atlanta,GA,,USA,30324,,,,expend_08_20250211dl
2403,EXPN,CORPAC,F4,100754209,20190712,N,00039023,CEC,Travis County Republican Party (CEC),103917948,2019-03-22,62.00,Party Cell Phone,OVERHEAD,,Y,N,N,N,N,N,ENTITY,Cricket Wireless,,,,,,575 Morosgo Dr NE,,Atlanta,GA,,USA,30324,,,,expend_08_20250211dl
2404,EXPN,CORPAC,F1,100754209,20190712,N,00039023,CEC,Travis County Republican Party (CEC),103917949,2019-04-08,800.00,Communications Staff Payment,SALARIES,,Y,N,,N,N,N,INDIVIDUAL,,Hogue,,Andy,,,1306 Laurel Glen Blvd,,Austin,TX,,USA,78641,,,,expend_08_20250211dl
2405,EXPN,CEC,F1,100771369,20200114,N,00039023,CEC,Travis County Republican Party (CEC),104062965,2019-07-31,800.00,Salary,SALARIES,,Y,N,,N,N,N,INDIVIDUAL,,Hogue,,Andy,,,1306 Laurel Glen Blvd,,Austin,TX,,USA,78641,,,,expend_09_20250211dl
2406,EXPN,CEC,F1,100771369,20200114,N,00039023,CEC,Travis County Republican Party (CEC),104062972,2019-08-05,2000.00,Deputy ED Salary,SALARIES,,Y,N,,N,N,N,ENTITY,"GoodBuzz Solutions, LLC",,,,,,6001 W Parmer Ln,Suite 370-126,Austin,TX,,USA,78727,,,,expend_09_20250211dl
2407,EXPN,CEC,F1,100771369,20200114,N,00039023,CEC,Travis County Republican Party (CEC),104063004,2019-08-25,3200.00,Gala Auction Item Purchase,FUNDRAISE,,Y,N,,N,N,Y,ENTITY,Blackriver Outfitters,,,,,,113 Brazos Landing Xt,,Freeport,TX,,USA,77541,,,,expend_09_20250211dl
2408,EXPN,CEC,F1,100771369,20200114,N,00039023,CEC,Travis County Republican Party (CEC),104063108,2019-08-26,800.00,Salary,SALARIES,,Y,N,,N,N,N,INDIVIDUAL,,Hogue,,Andy,,,1306 Laurel Glen Blvd,,Austin,TX,,USA,78641,,,,expend_09_20250211dl
2409,EXPN,CEC,F1,100771369,20200114,N,00039023,CEC,Travis County Republican Party (CEC),104063125,2019-08-26,120.00,Printing Reimbursment,PRINTING,,Y,N,,N,N,N,INDIVIDUAL,,Hogue,,Andy,,,1306 Laurel Glen Blvd,,Austin,TX,,USA,78641,,,,expend_09_20250211dl
2410,EXPN,CEC,F1,100771369,20200114,N,00039023,CEC,Travis County Republican Party (CEC),104063133,2019-08-28,239.00,Web Services,ADVERTISE,,Y,N,,N,N,N,ENTITY,Nationbuilder,,,,,,520 S. Grand Ave,2nd floor,Los Angeles,CA,,USA,90071,,,,expend_09_20250211dl
2411,EXPN,CEC,F1,100771369,20200114,N,00039023,CEC,Travis County Republican Party (CEC),104063140,2019-08-29,5.00,Bank Fees,ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,401 Congress,,Austin,TX,,USA,78701,,,,expend_09_20250211dl
2412,EXPN,CEC,F1,100771369,20200114,N,00039023,CEC,Travis County Republican Party (CEC),104063160,2019-09-02,2000.00,Deputy ED Salary,SALARIES,,Y,N,,N,N,N,ENTITY,"GoodBuzz Solutions, LLC",,,,,,6001 W Parmer Ln,Suite 370-126,Austin,TX,,USA,78727,,,,expend_09_20250211dl
2413,EXPN,CEC,F1,100771369,20200114,N,00039023,CEC,Travis County Republican Party (CEC),104063174,2019-09-04,1000.00,Rent,OVERHEAD,,Y,N,,N,N,N,ENTITY,"1303 Properties, LTD",,,,,,807 Brazos St,,Austin,TX,,USA,78701,,,,expend_09_20250211dl
2414,EXPN,CEC,F1,100771369,20200114,N,00039023,CEC,Travis County Republican Party (CEC),104063190,2019-09-22,350.00,Meeting Space Rental,OVERHEAD,,Y,N,,N,N,N,ENTITY,Central Christian Church,,,,,,1110 Guadalupe St,,Austin,TX,,USA,78701-2116,,,,expend_09_20250211dl
2415,EXPN,CEC,F1,100771369,20200114,N,00039023,CEC,Travis County Republican Party (CEC),104063200,2019-09-29,239.00,Web Services,ADVERTISE,,Y,N,,N,N,N,ENTITY,Nationbuilder,,,,,,520 S. Grand Ave,2nd floor,Los Angeles,CA,,USA,90071,,,,expend_09_20250211dl
2416,EXPN,CEC,F1,100771369,20200114,N,00039023,CEC,Travis County Republican Party (CEC),104063207,2019-09-29,14.00,Bank Fees,ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,401 Congress,,Austin,TX,,USA,78701,,,,expend_09_20250211dl
2417,EXPN,CEC,F1,100771369,20200114,N,00039023,CEC,Travis County Republican Party (CEC),104063214,2019-10-07,1000.00,Rent,OVERHEAD,,Y,N,,N,N,N,ENTITY,"1303 Properties, LTD",,,,,,807 Brazos St,,Austin,TX,,USA,78701,,,,expend_09_20250211dl
2418,EXPN,CEC,F1,100771369,20200114,N,00039023,CEC,Travis County Republican Party (CEC),104063221,2019-10-12,800.00,Salary,SALARIES,,Y,N,,N,N,N,INDIVIDUAL,,Hogue,,Andy,,,1306 Laurel Glen Blvd,,Austin,TX,,USA,78641,,,,expend_09_20250211dl
2419,EXPN,CEC,F1,100771369,20200114,N,00039023,CEC,Travis County Republican Party (CEC),104063226,2019-10-15,2035.45,Deputy ED Salary,SALARIES,,Y,N,,N,N,N,ENTITY,"GoodBuzz Solutions, LLC",,,,,,6001 W Parmer Ln,Suite 370-126,Austin,TX,,USA,78727,,,,expend_09_20250211dl
2420,EXPN,CEC,F1,100771369,20200114,N,00039023,CEC,Travis County Republican Party (CEC),104063236,2019-10-22,325.00,Meeting Space,OVERHEAD,,Y,N,,N,N,N,ENTITY,Central Christian Church,,,,,,1110 Guadalupe St,,Austin,TX,,USA,78701-2116,,,,expend_09_20250211dl
2421,EXPN,CEC,F1,100771369,20200114,N,00039023,CEC,Travis County Republican Party (CEC),104063249,2019-10-27,239.00, Web Servicing,ADVERTISE,,Y,N,,N,N,N,ENTITY,Nationbuilder,,,,,,520 S. Grand Ave,2nd floor,Los Angeles,CA,,USA,90071,,,,expend_09_20250211dl
2422,EXPN,CEC,F1,100771369,20200114,N,00039023,CEC,Travis County Republican Party (CEC),104063255,2019-10-30,14.00,Bank Fees,ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,401 Congress,,Austin,TX,,USA,78701,,,,expend_09_20250211dl
2423,EXPN,CEC,F1,100771369,20200114,N,00039023,CEC,Travis County Republican Party (CEC),104063267,2019-11-04,2012.00,Salary,SALARIES,,Y,N,,N,N,N,ENTITY,"GoodBuzz Solutions, LLC",,,,,,6001 W Parmer Ln,Suite 370-126,Austin,TX,,USA,78727,,,,expend_09_20250211dl
2424,EXPN,CEC,F1,100771369,20200114,N,00039023,CEC,Travis County Republican Party (CEC),104063293,2019-11-05,140.00,Printing expenses,PRINTING,,Y,N,,N,N,N,ENTITY,Eagle Office Products,,,,,,221 Texas Ave,St. B,Roundrock,TX,,USA,78664,,,,expend_09_20250211dl
2425,EXPN,CEC,F1,100771369,20200114,N,00039023,CEC,Travis County Republican Party (CEC),104063299,2019-11-07,800.00,Salary,SALARIES,,Y,N,,N,N,N,INDIVIDUAL,,Hogue,,Andy,,,1306 Laurel Glen Blvd,,Austin,TX,,USA,78641,,,,expend_09_20250211dl
2426,EXPN,CEC,F1,100771369,20200114,N,00039023,CEC,Travis County Republican Party (CEC),104063303,2019-11-18,93.75,Sign Printing,PRINTING,,Y,N,,N,N,N,ENTITY,UPS Store,,,,,,4300 W. Waco DR,,Waco,TX,,USA,76710,,,,expend_09_20250211dl
2427,EXPN,CEC,F1,100771369,20200114,N,00039023,CEC,Travis County Republican Party (CEC),104063311,2019-11-29,239.00, Web Servicing,ADVERTISE,,Y,N,,N,N,N,ENTITY,Nationbuilder,,,,,,520 S. Grand Ave,2nd floor,Los Angeles,CA,,USA,90071,,,,expend_09_20250211dl
2428,EXPN,CEC,F1,100771369,20200114,N,00039023,CEC,Travis County Republican Party (CEC),104063342,2019-11-29,14.00,Bank Fees,ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,401 Congress,,Austin,TX,,USA,78701,,,,expend_09_20250211dl
2429,EXPN,CEC,F1,100771369,20200114,N,00039023,CEC,Travis County Republican Party (CEC),104063351,2019-12-09,800.00,Salary,SALARIES,,Y,N,,N,N,N,INDIVIDUAL,,Hogue,,Andy,,,1306 Laurel Glen Blvd,,Austin,TX,,USA,78641,,,,expend_09_20250211dl
2430,EXPN,CEC,F1,100771369,20200114,N,00039023,CEC,Travis County Republican Party (CEC),104063364,2019-12-08,250.00,Salary,SALARIES,,Y,N,,N,N,N,INDIVIDUAL,,Ruddle,,Brian,,,1005 Valdez St,,Austin,TX,,USA,78741,,,,expend_09_20250211dl
2431,EXPN,CEC,F1,100771369,20200114,N,00039023,CEC,Travis County Republican Party (CEC),104063371,2019-12-10,35.00,Bank Servicing,ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,401 Congress,,Austin,TX,,USA,78701,,,,expend_09_20250211dl
2432,EXPN,CEC,F1,100771369,20200114,N,00039023,CEC,Travis County Republican Party (CEC),104063382,2019-12-31,14.00,Bank Fees,ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,401 Congress,,Austin,TX,,USA,78701,,,,expend_09_20250211dl
2433,EXPN,CEC,F1,100789963,20200713,N,00039023,CEC,Travis County Republican Party (CEC),104213489,2020-01-31,14.00,Banking Fees,ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,401 Congress,,Austin,TX,,USA,78701,,,,expend_09_20250211dl
2434,EXPN,CEC,F1,100789963,20200713,N,00039023,CEC,Travis County Republican Party (CEC),104213491,2020-02-28,14.00,Banking Fees,ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,401 Congress,,Austin,TX,,USA,78701,,,,expend_09_20250211dl
2435,EXPN,CEC,F1,100789963,20200713,N,00039023,CEC,Travis County Republican Party (CEC),104213493,2020-03-31,14.00,Banking Fees,ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,401 Congress,,Austin,TX,,USA,78701,,,,expend_09_20250211dl
2436,EXPN,CEC,F1,100789963,20200713,N,00039023,CEC,Travis County Republican Party (CEC),104213496,2020-04-30,14.00,Banking Fees,ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,401 Congress,,Austin,TX,,USA,78701,,,,expend_09_20250211dl
2437,EXPN,CEC,F1,100789963,20200713,N,00039023,CEC,Travis County Republican Party (CEC),104213498,2020-05-29,14.00,Banking Fees,ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,401 Congress,,Austin,TX,,USA,78701,,,,expend_09_20250211dl
2438,EXPN,CEC,F1,100789963,20200713,N,00039023,CEC,Travis County Republican Party (CEC),104213499,2020-06-30,14.00,Banking Fees,ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,401 Congress,,Austin,TX,,USA,78701,,,,expend_09_20250211dl
2439,EXPN,CEC,F1,100789963,20200713,N,00039023,CEC,Travis County Republican Party (CEC),104213507,2020-04-01,78.97, Food for EC meeting,EVENT,,Y,N,,N,N,N,ENTITY,"GoodBuzz Solutions, LLC",,,,,,6001 W Parmer Ln,Suite 370-126,Austin,TX,,USA,78727,,,,expend_09_20250211dl
2440,EXPN,CEC,F1,100796888,20201001,N,00039023,CEC,Travis County Republican Party (CEC),104272397,2020-08-06,1000.00,Donation from Travis GOP to the GOP candidate for Travis County Sheriff's Campaign.,DONATIONS,,Y,N,,N,N,N,ENTITY,Raul Vargas for Sheriff,,,,,,20525 Jackies Ranch Blvd,,Pflugerville,TX,,USA,78660,,,,expend_09_20250211dl
2441,EXPN,CEC,F1,100796888,20201001,N,00039023,CEC,Travis County Republican Party (CEC),104272405,2020-08-17,272.79, Development of Campaign Logo.,ADVERTISE,,Y,N,,N,N,N,ENTITY,Fiverr,,,,,,401 Broadway,,New York,NY,,USA,10013,,,,expend_09_20250211dl
